MESSAGES=66626, DATE=2018-04-18 12:29, STEPSIZE=random, ORDER=50, ITERATIONS=2
Number of edges,Largest component size,LCS Standard Deviation, Average Clustering Coefficient, ACC standard deviation
7600,734.0,627.0,0.0019686857233873816,0.001415986442272987
7650,736.0,629.0,0.0019686857233873816,0.001415986442272987
7700,744.0,630.0,0.0020160261130939875,0.0014633268319795931
7750,752.0,638.0,0.002040602963837705,0.00148790368272331
7800,788.0,674.0,0.002100925648220057,0.0015482263671056627
7850,801.5,687.5,0.002150282884703299,0.0015975836035889038
7900,816.5,702.5,0.002150282884703299,0.0015975836035889038
7950,822.5,708.5,0.0022222494669707875,0.0015413231384978695
8000,834.0,708.0,0.0022074931797747667,0.001526566851301849
8050,836.5,708.5,0.0021918209850976134,0.001510894656624696
8100,843.0,714.0,0.0021872923314409038,0.0015134897278212371
8150,848.0,719.0,0.0022268968493750507,0.001466761485033839
8200,849.0,720.0,0.002258953611214681,0.0015059419717267208
8250,858.5,728.5,0.002239669737853188,0.0014866580983652275
8300,867.5,732.5,0.0022646027748395676,0.001511591135351607
8350,878.0,741.0,0.0022900785718147658,0.0015370669323268057
8400,908.5,771.5,0.0022884502918483086,0.001535438652360348
8450,917.5,778.5,0.0022884502918483086,0.001535438652360348
8500,929.5,789.5,0.002331192640967816,0.001585304726333107
8550,935.0,795.0,0.002359687540380821,0.0016137996257461122
