MESSAGES=66626, DATE=2018-04-20 05:20, STEPSIZE=random, ORDER=50, ITERATIONS=20
Number of edges,Largest component size,LCS Standard Deviation, Average Clustering Coefficient, ACC standard deviation
19400,606.05,1820.9064631386204,0.0012646656933612366,0.0029011102970443532
19450,607.0,1823.9568251469111,0.0012711711035681345,0.002910298225711641
19500,610.35,1832.1497011707313,0.001271269277178874,0.002905693177283617
19550,612.25,1836.1208531847788,0.0012709425684183629,0.0029057404876137003
19600,617.5,1849.2460761077741,0.0012737969925413798,0.002915690110032482
19650,618.15,1850.3898852674265,0.0012776777264614366,0.0029318731888831186
19700,620.9,1857.2467768177712,0.0012885329262378197,0.002965054110153829
19750,622.65,1863.1051305549024,0.0012976203012210743,0.003003934686200082
19800,625.15,1867.5041439043716,0.0012971298601638695,0.0030064057768051464
19850,626.55,1871.4540463233395,0.0013092761148899268,0.003021137648915661
19900,628.45,1876.432212338085,0.0013102383166053997,0.0030164665769415815
19950,630.65,1883.6766780687178,0.0013122213124894728,0.0030151652341170823
20000,632.15,1887.947358243868,0.001311714705311195,0.0030136543092718375
20050,634.95,1895.3174001997659,0.0013086006198753453,0.0030021718168338103
20100,636.5,1899.574149645125,0.0013108260551373478,0.0030006077000646
20150,637.8,1902.9434200732296,0.0013099780924268746,0.0030002902448281153
20200,640.35,1912.3327449740539,0.0013124079397019946,0.003001021283080413
20250,641.65,1914.9957251910512,0.0013153949225145887,0.0030015016768410703
20300,644.5,1925.8505263908723,0.0013134031499210037,0.0029945248195170937
20350,647.05,1933.9384807950846,0.0013235228245132374,0.0030204725367838697
20400,649.4,1939.5016215512685,0.001328088176146464,0.003028233724081342
20450,652.65,1943.592402614293,0.0013271408132568888,0.003021777344347379
20500,654.4,1949.2554065591303,0.0013457337351238745,0.0030266317771775733
20550,659.25,1958.5422353117638,0.0013469201798982588,0.003026759134311724
20600,661.1,1962.9185642812593,0.0013499518431128964,0.0030300524739787886
20650,662.05,1965.4251060521233,0.0013528255251523832,0.003042555268496076
20700,664.45,1971.926202346325,0.0013658211181322058,0.0030572522796493366
20750,666.05,1975.7484777926568,0.0013709934512131559,0.0030787083328924626
20800,668.55,1979.8813720776302,0.0013753561104232076,0.00310134491805804
20850,670.35,1984.4037712874867,0.0013739054331509482,0.0030991109256476384
20900,672.2,1989.4013320594715,0.0013732846514137363,0.003096581381926793
20950,673.45,1992.2600351108788,0.001371717431946021,0.003090377766629781
21000,675.1,1996.7581951753698,0.0013825928784728606,0.003114343152735839
21050,676.75,1999.741455163642,0.001389599570703523,0.0031136351940779395
21100,679.0,2003.4975168439814,0.0013925202978933558,0.003114758567148576
21150,680.55,2007.85028015039,0.0013917386452267657,0.0031115764636439167
21200,681.55,2010.153264679089,0.0013981006557775265,0.003120459348335814
21250,682.95,2015.316835512471,0.00139668008213813,0.0031191673352086767
21300,684.85,2020.6500259817383,0.0014048893269690194,0.0031457136182699743
21350,686.8,2024.8557133781164,0.0014084340337285083,0.0031365107538668157
21400,689.1,2030.7700239071878,0.0014054773885982387,0.003136639307068054
21450,695.95,2045.419992935436,0.0014199008794706953,0.0031483903003126225
21500,696.9,2048.31127761383,0.0014305113622376398,0.0031739775271275405
21550,698.7,2053.88838791206,0.001433474273122845,0.003169909740626103
21600,701.4,2059.5988784226893,0.0014319574861622792,0.0031688558055883087
21650,702.45,2062.916417962686,0.001430790552186318,0.003166036050432583
21700,703.95,2065.8862861977664,0.0014355557608545315,0.003180323912033825
21750,706.65,2074.7950808453347,0.0014386901997899622,0.003187291874461321
21800,709.5,2083.408469311767,0.0014457983985762257,0.0032105217578274146
21850,711.05,2085.6586843249306,0.0014490696328886047,0.0032172042700933036
21900,713.8,2089.5134266139567,0.0014502852919090164,0.003222136065828032
21950,718.05,2099.4949982079024,0.001455431335053008,0.0032433629103143556
22000,719.8,2103.6029235575807,0.0014678028705481544,0.0032669367586571035
22050,721.2,2106.5051530912524,0.0014712578771019812,0.003277118408449417
22100,722.85,2111.472431148463,0.0014784516002950949,0.003296562060066223
22150,724.9,2114.833537184428,0.0014805915821858888,0.0033064053921429007
22200,726.4,2118.086079459473,0.0014883942086250002,0.003314203601203892
22250,728.9,2124.968115054906,0.0014892440249952646,0.00331763678535017
22300,730.9,2129.7726850535014,0.0015003955840609971,0.0033383998180881477
22350,733.35,2134.7280687478674,0.0015016181092129522,0.0033442504299412692
22400,735.05,2138.057587507876,0.0015039799632267977,0.0033545301565880963
22450,736.4,2140.3977293951702,0.0015125172125316996,0.003355472899087919
22500,739.0,2144.9245208165253,0.0015174868586793247,0.003365509223238391
22550,743.45,2151.886811033517,0.0015206760006101316,0.003370575165373113
22600,745.6,2156.5369553986316,0.0015196607156253647,0.0033732719715244045
22650,747.05,2160.631515899923,0.0015192536456337502,0.003372459921604719
22700,748.7,2165.758529938183,0.001527038892743631,0.003391511579231935
22750,758.05,2169.5147493160766,0.0015294985170937498,0.0033991976871649734
22800,761.2,2173.1254128558708,0.0015361829455810502,0.0034069249612772414
22850,764.5,2177.118956327375,0.0015449432314814707,0.0034404734602164638
22900,766.85,2183.165574916387,0.0015460540391404062,0.0034491168727233965
22950,769.55,2192.6896377508606,0.0015487267239269263,0.003438850342704831
23000,772.75,2199.276241744088,0.0015501361186667248,0.003450213797301261
23050,775.85,2206.312178160652,0.001549527862160024,0.003448811605673275
23100,784.55,2212.4421229718077,0.001548122391336704,0.0034436263927552185
23150,786.15,2216.351896134727,0.0015538298162610892,0.0034668598588918844
23200,791.65,2222.388023613338,0.0015558549001996355,0.0034658518499531502
23250,794.45,2231.177278366737,0.001554541810067944,0.0034598473283381052
23300,797.75,2235.365627252061,0.0015630588244834025,0.003495139147551157
23350,806.9,2238.177783376468,0.0015673162387336008,0.0035124370739820637
23400,809.75,2246.0026463697677,0.0015666352445601293,0.003510990097407213
23450,814.15,2250.428654167912,0.0015720427044469871,0.0035106786041728573
23500,818.2,2255.0183059123933,0.0015765354785371281,0.003512736605045594
23550,820.25,2256.948135757665,0.0015853764238357507,0.00354013146234432
23600,823.65,2265.6136756958367,0.001597473688370454,0.0035381241377998654
23650,831.0,2274.5390522037646,0.001612980415696321,0.0035646978572529183
23700,833.15,2280.4812052503303,0.0016134347776428433,0.0035667397035773585
23750,835.3,2285.092494845668,0.001619688651331321,0.0035696952491012833
23800,836.15,2286.315557288626,0.0016343533477792282,0.0035801357868721945
23850,838.7,2289.165155684491,0.0016342674706442326,0.003579789857604175
23900,841.2,2293.671175212349,0.00163926979476603,0.0035829742111370697
23950,842.45,2297.1708137402406,0.0016390613346586934,0.003583396350413007
24000,845.0,2303.0808713547162,0.0016413054077595245,0.0035887542886101857
24050,851.95,2309.5773958670447,0.0016470875333484546,0.0036026038256935056
24100,853.55,2313.7469929748154,0.001651282143292202,0.003619641274471894
24150,857.8,2321.9725149105448,0.0016560669118186352,0.0036230186895481486
24200,859.75,2326.8276445624415,0.0016578477639947128,0.003623634821995615
24250,863.4,2332.285990182165,0.0016635957057013824,0.0036462367897671026
24300,866.6,2338.4595228483213,0.0016651794238392126,0.003648410346889369
24350,869.0,2345.2237846312237,0.001669609197108305,0.003646715159715862
24400,870.8,2348.428231818039,0.0016770683236320672,0.003648622866144524
24450,872.8,2351.4870954355674,0.0016821282498857876,0.0036517180742996562
24500,874.15,2353.9889820260414,0.0016871875007043488,0.003654265312867229
24550,876.1,2359.105082441221,0.0016924422025952277,0.0036551167655715896
24600,878.75,2363.02303998501,0.0017012194139419286,0.0036543576613777516
24650,881.05,2367.851462296569,0.0017024682363567622,0.0036603547793370994
24700,883.3,2373.077729447563,0.001702172648033306,0.003661067862528407
24750,884.95,2377.0236531216933,0.001704815115840759,0.0036716335403676743
24800,890.6,2383.9072842709297,0.0017096008810412009,0.003690932784372015
24850,892.55,2387.136600092253,0.0017106734501505252,0.0036952468113058004
24900,894.35,2390.5925682767443,0.0017255586428438906,0.0037174779731805863
24950,901.05,2399.8950075992907,0.0017314647041654075,0.003730980284759266
25000,903.55,2404.730015511097,0.0017339962003282941,0.0037300974319499423
25050,906.9,2410.5569875030956,0.0017415682715009807,0.0037397455563449667
25100,909.0,2415.4840715682644,0.0017544849919108505,0.0037806366485137136
25150,910.3,2418.3495425599667,0.0017603700991909333,0.003783621669970797
25200,913.05,2422.6483953516654,0.0017702548071009444,0.00378594727868613
25250,915.1,2426.9693014127724,0.0017780668049527178,0.0037972907016025213
25300,917.95,2433.1084537069037,0.0017932031546120633,0.003833848614142919
25350,919.4,2436.917138517434,0.0018007462967722337,0.003848648250656284
25400,921.75,2444.8499110374855,0.00180459657872561,0.003867573620360359
25450,925.2,2449.7274664745873,0.0018034385659946104,0.0038633358450366542
25500,926.8,2451.9180573583612,0.0018053926062615096,0.003865011813681603
25550,928.05,2454.751056115467,0.0018075492737894504,0.0038739849311387677
25600,931.85,2460.4723789345817,0.0018054393536379848,0.0038711930475769938
25650,934.05,2465.685837145519,0.0018077948086349168,0.0038756215171281516
25700,936.1,2469.9705241156216,0.0018209896686634977,0.0038931475561713768
25750,938.45,2474.253998178037,0.001827085577370964,0.0039037862672056407
25800,941.85,2478.4777641730016,0.0018300399186737411,0.003919564870116688
25850,943.55,2483.912970999588,0.0018337935508518557,0.003914396894453652
25900,945.1,2487.4332935779403,0.0018442840837607506,0.003927090841601683
25950,947.05,2492.3258710489686,0.001848660086170605,0.0039448967630533694
26000,951.45,2498.304754728694,0.0018479718086369893,0.003942057262824628
26050,954.1,2505.3553819767767,0.001860721544416303,0.003986948000139881
26100,956.65,2511.7832962857283,0.0018701486069721055,0.004015959128647643
26150,958.95,2515.681765943379,0.0018777044562316649,0.004020876345102883
26200,961.2,2520.123600143453,0.0018931909252251436,0.004053343304039699
26250,963.1,2524.109662831629,0.0018978621740518404,0.0040565173712787655
26300,964.55,2526.2034058048453,0.001902082670664199,0.00405310822680009
26350,966.75,2530.124381823945,0.001901176320478522,0.0040542888475102665
26400,968.25,2533.922214177065,0.0019114639424902447,0.004086073379624867
26450,969.9,2536.490348887612,0.0019165936104582055,0.004107548145712661
26500,974.35,2543.8439078489073,0.0019166116154770655,0.00410761999777326
26550,975.6,2546.9399561041873,0.0019180989628782446,0.0041089307304498415
26600,977.85,2554.0600085941596,0.0019272303303614672,0.0041221949897708434
26650,979.05,2557.0622494378194,0.0019349621144540325,0.004131145799958383
26700,980.4,2559.081268736888,0.0019342493927665089,0.0041288033259426924
26750,981.45,2561.4883461573663,0.0019400088851690173,0.004150830024715481
26800,983.65,2565.032987604643,0.0019527705085692116,0.004173914191269946
26850,985.35,2569.4801084071464,0.0019549198072862997,0.0041752992722914415
26900,987.45,2573.581113448729,0.0019563886515060417,0.004185510138570536
26950,990.65,2582.98080277419,0.0019579295810367983,0.0041916575438536285
27000,992.4,2585.7773956781352,0.001960749714969088,0.004192415627051176
27050,994.05,2588.696167475048,0.001966722980003731,0.004205458913891266
27100,996.65,2595.4930798405144,0.001972660532371016,0.004214653521309253
27150,998.15,2597.9061044425757,0.001976451525861103,0.004215086535281769
27200,1000.25,2602.8192959750395,0.00197876334418848,0.0042252928499369935
27250,1001.15,2606.0605187715805,0.001986591808964713,0.004223312013282123
27300,1005.85,2612.850594178703,0.001989761666980296,0.004237100175110318
27350,1009.3,2615.416240295223,0.0019928501563484914,0.004245219596509841
27400,1011.25,2618.3858171591137,0.001991570717168657,0.004240249493527208
27450,1012.85,2623.712699115511,0.0019910128462483313,0.00423803593090247
27500,1014.85,2627.802870745825,0.001995023980153464,0.00423562507214901
27550,1016.55,2632.7111971312006,0.0020035217619351403,0.004250926743074249
27600,1017.45,2633.8010265583844,0.0020137188652250802,0.004254066986671394
27650,1019.1,2638.8450674490155,0.002018817552225148,0.004263675850663888
27700,1020.7,2641.869453625595,0.002028370484299434,0.004278264193932347
27750,1021.85,2644.086180044062,0.0020347959275516846,0.00429445239278571
27800,1023.95,2647.580073859901,0.0020443000461196565,0.004318306348447981
27850,1028.8,2658.383730765745,0.0020496173978851186,0.004334754998104669
27900,1032.05,2661.855902842977,0.002067134454639652,0.004347264760911016
27950,1034.3,2665.0902254895614,0.002081057541203361,0.004378856565808285
28000,1036.75,2670.7092667491906,0.0021009782302077212,0.004413338737087933
28050,1038.05,2673.629770087848,0.0021218329955813428,0.004420783096500741
28100,1042.15,2678.1237886811728,0.0021245429769767205,0.004422240467183826
28150,1043.9,2680.3770611613586,0.0021190216988019967,0.004412962476158006
28200,1045.75,2685.6948053529836,0.00212043935088643,0.0044033068243987455
28250,1048.4,2689.968204273054,0.0021257091612668427,0.0044090275340481835
28300,1050.0,2693.7561136821573,0.002131078955249703,0.004407381054044985
28350,1051.05,2696.2923334646043,0.002140214936667271,0.004421814744235466
28400,1052.5,2699.653357377573,0.002145240400745565,0.004423959824148558
28450,1053.45,2702.019198210849,0.0021598975239361974,0.004444125061264398
28500,1055.0,2705.050239829198,0.002161109185794979,0.004442265182560202
28550,1057.95,2709.8870728316338,0.0021661859487577054,0.004458639852677982
28600,1059.8,2713.014810132816,0.0021699912229083376,0.0044746019109187345
28650,1061.6,2717.8026675974843,0.002182577368097592,0.004472688646814501
28700,1063.6,2722.4640383299834,0.002185350532415465,0.004480128560511363
28750,1068.15,2727.086527321786,0.0021889100310724927,0.004484045465369888
28800,1080.4,2728.9389403209448,0.0021924463258978966,0.004488497582352628
28850,1089.65,2733.327592422833,0.002193708584399326,0.004489388858673515
28900,1091.0,2737.2621357845874,0.002217409819525592,0.004499368245346464
28950,1095.25,2742.9124279677617,0.002234166300634954,0.004511857957439364
29000,1097.15,2746.0876947941774,0.002238307769730244,0.004528237872672182
29050,1102.9,2754.326177125723,0.002245101180737058,0.004536219991475908
29100,1104.7,2756.7899647960126,0.0022513057600524254,0.004548043790864648
29150,1106.6,2762.049680943484,0.0022525756950717195,0.0045576153663926845
29200,1108.15,2765.734500544114,0.002256146863385134,0.004563243994026851
29250,1109.5,2768.6940874715647,0.002254284518173498,0.004557470129852915
29300,1112.25,2772.108689698151,0.0022594209061034508,0.004564613604064159
29350,1115.75,2776.0729434760897,0.002267202013597398,0.0045784216186687135
29400,1118.35,2779.9473245908816,0.002269321931885741,0.004590356492336337
29450,1120.15,2783.83151923747,0.0022728388470007925,0.004591521384854399
29500,1123.4,2788.0766201810166,0.0022761112058040122,0.004605913420828552
29550,1124.65,2790.637978581242,0.0022812573269307603,0.0046271219712857165
29600,1126.7,2795.450913537921,0.00228658454680995,0.004649509900132252
29650,1131.9,2801.2982151138426,0.002291658223227483,0.004673124960025694
29700,1133.6,2805.306300566838,0.0022998604205534253,0.004693482384752099
29750,1135.45,2807.1617066888043,0.0022987868801996663,0.004690562022281338
29800,1138.15,2812.066273667817,0.0023005455878268985,0.004703566695095304
29850,1140.9,2819.0703591787133,0.002297269971431141,0.004690658534974798
29900,1143.1,2821.851783846912,0.0022937819675370847,0.004683172681798678
29950,1144.45,2825.143385299231,0.002296070194308129,0.0046880529643429
30000,1147.7,2829.619039729553,0.0022996895707903878,0.004690405403515222
30050,1152.3,2837.7206187361007,0.0023151215783786118,0.004705834083128567
30100,1153.7,2840.6816101069826,0.0023195213265379774,0.004710255159101334
30150,1155.05,2843.5832935752032,0.0023234275023325097,0.004733819378592645
30200,1157.25,2847.70465243501,0.0023231302771891567,0.004729750605575209
30250,1159.4,2850.543358730051,0.002320686643795339,0.004725836224915578
30300,1163.25,2860.8230437236066,0.0023220289469100017,0.004731821049556367
30350,1166.1,2867.063966848316,0.002326620562708212,0.004727733557862722
30400,1169.2,2875.9720548016458,0.002327401966226025,0.0047289198494904275
30450,1171.5,2879.289226527964,0.002334444109043805,0.0047426192663379595
30500,1173.55,2883.812051348007,0.0023344988839029703,0.004735372949815806
30550,1175.65,2888.6837880771927,0.0023428302497313447,0.0047479594664655385
30600,1177.25,2890.808050960838,0.0023435988451844325,0.004751067532821139
30650,1180.1,2896.5563674819105,0.00234489917249078,0.0047551958835855695
30700,1184.25,2900.505557226188,0.0023478470849405014,0.004767587956190319
30750,1185.95,2905.8129581065605,0.0023520320737476725,0.0047863228082620154
30800,1187.5,2910.7727753983136,0.0023572306967655815,0.004813402967922383
30850,1190.0,2914.5396205919037,0.002360300137345708,0.004825779586906284
30900,1191.5,2917.2615840887497,0.002377278348245956,0.004845020603122014
30950,1192.8,2919.2287269071603,0.0023837426306998364,0.004862888206352971
31000,1198.6,2925.2102044126677,0.0023880759908269833,0.004862543562193105
31050,1199.85,2928.6578713636045,0.0024087744368443244,0.004895334509367759
31100,1202.55,2931.2092636828233,0.0024139466085530614,0.00491299323716046
31150,1204.6,2934.5766543063755,0.0024140714850513167,0.0049147113243251115
31200,1210.4,2942.1258198792248,0.002410957957083113,0.004914979233085913
31250,1213.85,2946.3654606141445,0.0024122016199569687,0.0049191460861016546
31300,1214.95,2949.617695142881,0.0024158365225062156,0.0049300774613495945
31350,1216.0,2951.207125906279,0.0024329306402440225,0.004963646589630149
31400,1217.45,2953.236977876987,0.0024404611672796837,0.004983072953992471
31450,1219.8,2959.4999003209987,0.0024426714718357033,0.004987700203896829
31500,1221.4,2963.6745165419225,0.0024520120320182877,0.00498913590049257
31550,1222.9,2965.938703007869,0.0024570413034819922,0.004984536272363231
31600,1224.6,2969.8694988164043,0.002458735529436325,0.004984258544975814
31650,1226.3,2973.0662303420017,0.002456395608621811,0.004981198728198264
31700,1229.15,2975.894441592309,0.0024583394147601285,0.0049828650527768935
31750,1230.7,2979.395796130484,0.0024622624488007715,0.0049812542040257686
31800,1232.55,2982.7573899833023,0.0024734840196850376,0.004982376775732672
31850,1237.0,2986.031027970071,0.0024820929154434467,0.0050033452142725365
31900,1238.3,2989.1294903366097,0.002483704337701952,0.005013649098594958
31950,1239.75,2991.4428437628553,0.0024859694354962,0.005014835672326897
32000,1243.1,2999.3539787760965,0.002488537368693301,0.005007754348648157
32050,1245.65,3004.3192119846385,0.002491230005752265,0.0050236365581594455
32100,1249.85,3009.5982169552135,0.0024923177674615006,0.005024443096777353
32150,1250.95,3012.288523282589,0.002492471879485838,0.005026005829991282
32200,1252.2,3014.874916144947,0.0025124651675703874,0.0050509274670215735
32250,1253.75,3017.0797946855832,0.002519987019210892,0.005059940601286826
32300,1255.95,3019.5828432914373,0.002521363446537129,0.005069463069271803
32350,1257.5,3023.1647738752185,0.0025310762741652003,0.00509456480897547
32400,1259.2,3026.60234586574,0.0025328443892043122,0.005102379659179838
32450,1262.1,3030.213720185426,0.002533029456601724,0.005102712753003179
32500,1277.25,3031.6171076671276,0.0025354549568153075,0.005108552653362857
32550,1279.7,3034.2819265849375,0.0025378443681503145,0.005119269038522961
32600,1282.1,3038.342852608968,0.002544377995708904,0.005144829507806793
32650,1283.5,3039.402005329338,0.0025486846502296087,0.005143669671871374
32700,1285.7,3043.664503522029,0.0025526763395633716,0.005148311666746444
32750,1287.4,3048.280538270715,0.00255778945751123,0.005157143897179037
32800,1290.5,3053.396281192469,0.0025636535011915665,0.00515326629273566
32850,1293.5,3057.710982091015,0.002561464237027365,0.0051504061048874734
32900,1296.9,3064.447142634377,0.0025612936400667185,0.005154213791091961
32950,1299.1,3069.2349519057675,0.0025700303797617416,0.005144369080142989
33000,1300.45,3071.3019954898605,0.002573787602491704,0.005150005425468118
33050,1302.5,3074.132959063417,0.002577264430938613,0.005162274312882686
33100,1304.15,3076.5553022008235,0.0025793007141711867,0.0051608392292692064
33150,1306.55,3079.2350588254867,0.0025742496700724925,0.005153228301470967
33200,1310.6,3083.3097541440757,0.002590063034535199,0.005198376515727976
33250,1327.35,3087.2003056977046,0.0025981433003304595,0.005204601561936464
33300,1329.9,3092.0118515296804,0.002604615926695375,0.005205175252423222
33350,1331.85,3094.879275109128,0.0026083383991090765,0.005215051153941947
33400,1333.35,3098.498963611252,0.002608687018024972,0.005216509365941905
33450,1334.6,3101.9629333697717,0.0026156934910679572,0.005219243167853318
33500,1337.85,3108.779813286879,0.0026208916515063295,0.0052259287758498665
33550,1339.9,3112.2852520294473,0.0026235771813484356,0.005235281633726593
33600,1341.1,3114.148196537859,0.0026235760901351718,0.0052355891604140906
33650,1342.35,3116.7796084259794,0.002627280730910126,0.005233795626776435
33700,1344.9,3119.7377117315486,0.0026269803329455974,0.005232532076958606
33750,1347.25,3122.366376244146,0.002628823745996346,0.00523364132176122
33800,1348.05,3123.973166898205,0.002629920574348945,0.00523458487209502
33850,1350.4,3127.711310207513,0.002642918596728913,0.00526532732136073
33900,1352.9,3133.0994382559898,0.0026421918874176536,0.005262559230725277
33950,1355.6,3139.5704546959923,0.0026388961867636557,0.005259229089570226
34000,1360.6,3147.7705824916784,0.002638118100773668,0.005256229806494435
34050,1362.0,3150.7106182574116,0.0026383205089731696,0.005257400726367684
34100,1363.4,3152.773309326251,0.0026502222178529946,0.005289832160440035
34150,1365.7,3157.5204686589127,0.0026510743759951385,0.005299028333350925
34200,1367.65,3160.538803352998,0.0026720973551469583,0.005321589114011844
34250,1372.0,3163.638348484226,0.002676448464760486,0.0053389057170852156
34300,1374.35,3168.2765232062684,0.0026848689558204063,0.005338869623383889
34350,1375.45,3170.3118375800195,0.002688844639218251,0.005348800734673861
34400,1378.95,3176.186022181321,0.002689649269734696,0.005354515467464831
34450,1380.1,3179.419426562026,0.002695297672191918,0.0053734700606150486
34500,1382.05,3184.4246650690293,0.0026980803074973785,0.005382542730800224
34550,1383.45,3187.214637814655,0.002726287079164571,0.005404189851757975
34600,1391.5,3189.7397934627834,0.0027267417453112107,0.005407246474153542
34650,1393.2,3192.9964704020576,0.002731991082990371,0.005412767406228112
34700,1395.35,3197.2123056656715,0.0027389066630034743,0.00542455977905305
34750,1397.85,3202.6397592454887,0.0027414999101376767,0.005437928492397811
34800,1400.1,3206.4633149312654,0.002738448504228945,0.005436611458126494
34850,1402.55,3211.4033922103276,0.0027398163972676116,0.005439956259862877
34900,1404.0,3214.618810994548,0.002742161912404535,0.005433273966589191
34950,1405.5,3218.823628284097,0.0027486494362027104,0.005435194732011743
35000,1406.5,3220.751597065505,0.0027552023972136986,0.005448061700794422
35050,1411.25,3223.301736961652,0.00276377815923022,0.0054589641940065645
35100,1413.85,3228.03525809431,0.0027658090375861106,0.005449316672616393
35150,1418.9,3231.8610257868454,0.0027744999494453554,0.00545639509103052
35200,1423.0,3239.9185946563534,0.0027868958627388315,0.005489470894986757
35250,1425.35,3242.7839008327396,0.002798782235327888,0.005491527657365625
35300,1426.9,3246.0544804423726,0.0028052056147637476,0.0054942891651265455
35350,1428.9,3250.042675104436,0.0028095581442274076,0.005501683699866189
35400,1430.1,3253.437749519729,0.0028179465022268105,0.005509896126865708
35450,1432.35,3258.1382302627985,0.002813163429825341,0.005502214658581986
35500,1435.25,3261.9906326505597,0.0028167344796536696,0.005516843956320262
35550,1437.6,3265.0806330012742,0.002824879552911683,0.005527532160762427
35600,1439.35,3269.2572440081863,0.0028281444411490365,0.005538310156296042
35650,1440.45,3270.682382546492,0.0028382517583653557,0.00555336258409095
35700,1443.1,3273.6356990355544,0.0028426387311581308,0.005562041987422178
35750,1446.6,3278.8701011171515,0.002854194504445555,0.005574912934886822
35800,1447.75,3281.101078525317,0.0028606706804850638,0.005573567608266268
35850,1450.2,3284.7233917028693,0.002859042272438788,0.005573230340853046
35900,1453.15,3287.8418343192848,0.002866325278845576,0.005587761582773942
35950,1455.75,3290.952079186204,0.002862410508457347,0.005582639924401865
36000,1463.15,3295.004344079079,0.002863431317713257,0.005567826656307586
36050,1467.35,3299.933473193058,0.0028683363502149794,0.005575780603830041
36100,1468.5,3301.7612042665955,0.0028681804772073744,0.005570970712070524
36150,1470.7,3302.8203417685313,0.0028848911188402724,0.005601255419553676
36200,1471.7,3303.9439326356614,0.002889210542819165,0.0056052313295030095
36250,1474.95,3309.1175028245825,0.002891249736627003,0.00560341413365582
36300,1478.2,3313.1277910759795,0.002896689517776308,0.00561003216366598
36350,1480.3,3316.813803938955,0.0029077532321882395,0.005626704492385522
36400,1483.6,3320.613593900983,0.0029082730703542466,0.005630241910812344
36450,1486.05,3325.0732995679964,0.0029074708299671377,0.005631381388967705
36500,1488.05,3328.545575397759,0.002904842002325487,0.005628488106555732
36550,1490.35,3331.102479285199,0.002903724382380106,0.005617493881941097
36600,1492.9,3335.290615523631,0.0029100901765942507,0.005629897159013273
36650,1495.35,3338.1956245103434,0.0029148330803834424,0.005646814467624197
36700,1496.85,3341.458368362533,0.0029188624209446684,0.005662330245211943
36750,1499.0,3344.4745626181702,0.0029248935038487956,0.005662121270358493
36800,1502.05,3349.659109148273,0.00292982484227265,0.005682838921109822
36850,1507.95,3357.2368768825354,0.0029397819874563665,0.005681487687139752
36900,1509.2,3359.730861244692,0.0029486964288592678,0.005684797336009143
36950,1511.4,3362.7673336108164,0.0029632169398864194,0.0057022080533104605
37000,1513.2,3365.260444601576,0.002967119682615181,0.005699384679313332
37050,1515.15,3368.7970000431906,0.0029705921846049327,0.0057054499902928855
37100,1518.6,3372.11552886315,0.002978578699831248,0.005720927183632772
37150,1521.75,3375.5955159793657,0.002987578035393444,0.005723130113862697
37200,1523.65,3379.6404583180147,0.0029927635495973124,0.005736992343230617
37250,1525.15,3382.163719795362,0.003003366753219839,0.005763881718437622
37300,1527.5,3386.0059140527205,0.0030040881800117323,0.005772206281161467
37350,1529.85,3391.354291061316,0.0030061515997868654,0.005791726587766697
37400,1533.0,3394.761758945685,0.0030199552682488025,0.005816272351842404
37450,1537.65,3398.1594323250933,0.0030273922145667045,0.005832821976604139
37500,1539.45,3401.6201503842253,0.0030301846235259032,0.005826030650567675
37550,1542.3,3405.6386493578557,0.003030129822712048,0.0058234981090590195
37600,1548.75,3407.2396287170645,0.003029588524206401,0.005822718420400716
37650,1549.5,3408.4511071746356,0.0030415109296371696,0.005832965436309751
37700,1555.95,3413.5128749574096,0.00305501677144243,0.005851951919139733
37750,1557.3,3415.730611450499,0.0030592301024907906,0.005850391535177145
37800,1561.2,3423.038439749107,0.0030602756506868736,0.005855512629018422
37850,1563.5,3427.704895407421,0.00305638098007567,0.005840577049034432
37900,1568.4,3429.794824767219,0.003057461565871591,0.005839053899225025
37950,1570.4,3432.690859952291,0.003071580402236246,0.005870620837591924
38000,1572.75,3437.5296925990324,0.003087549791724871,0.005893079751996927
38050,1575.55,3440.8421131316095,0.003095634393803616,0.005916021276796676
38100,1579.15,3445.031077871432,0.003102658355670286,0.005913611077669033
38150,1582.4,3449.1195311267484,0.003114159159421373,0.005926523461837134
38200,1585.0,3451.9165835807794,0.003122555258855374,0.00595808452571836
38250,1586.65,3453.846569768263,0.0031261953090845848,0.005971698933205331
38300,1588.5,3456.2429963762675,0.003128066134921046,0.00597636736129781
38350,1590.5,3458.3157678268767,0.003133006597686985,0.005970496682560553
38400,1592.65,3463.458593299478,0.0031355547467131636,0.005979564931154842
38450,1597.75,3464.0206245777463,0.003140097926366125,0.005987840792146296
38500,1602.9,3469.6796523598546,0.003143075970718763,0.005981383303922894
38550,1611.05,3474.81477887671,0.003148090821252542,0.005998284061204508
38600,1613.8,3480.426519839199,0.0031539941932452594,0.006018005244472493
38650,1618.1,3482.626765819157,0.0031612109203072595,0.0060341822302448144
38700,1620.45,3486.993453894056,0.0031629203533297366,0.0060418658090527575
38750,1622.2,3490.138071767362,0.003168437693647898,0.006046615391283539
38800,1626.0,3496.1971626325653,0.003169972532548098,0.0060455222192303095
38850,1627.95,3499.368549824382,0.0031725219388417346,0.006055767250878892
38900,1631.9,3500.83607014096,0.003184536932263806,0.00606003002006603
38950,1634.25,3505.6857513901614,0.0031964252263370894,0.006062665511519168
39000,1635.1,3507.138333456495,0.0032084945700183026,0.006111771021383056
39050,1637.45,3510.436133516746,0.0032079029663748954,0.006104983532773955
39100,1638.85,3513.136807398767,0.003207983466007365,0.00609707389338567
39150,1640.3,3514.339128484899,0.003227235517517518,0.006140566181121678
